,Shipment Number,ATF Port Dep 1 Date,ATF Port Dep 1 Yr/Week,Operational plan Port Dep 1 Yr/Week,FFE,TON,Booking Create Date,Booking Status,Receipt Service Mode,Delivery Service Mode,Cargo Type,Container Type,Container Size,String,String Direction,POR Site Code,POR Country Code,POR Cluster Code,POR Region Code,POD Country Code,POD Cluster Code,POD Region Code,LOPFI Site Code,LOPFI Country Code,LOPFI Region Code,LOPFI Cluster Code,DIPLA Site Code,DIPLA Country Code,DIPLA Cluster Code,DIPLA Region Code,Est Trans days,Atf Trans days
6212,552015912,9/15/2010,2010/37,2010/37,25,94059,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEENA061,N  ,AUMEL15 ,AU,AUC,APA,US,USC,NAM,AUMEL15,AU,APA,AUC,USSAVGC,US,USC,NAM,520.0,295.0
6213,552015914,9/6/2010,2010/36,2010/36,2,18188,08/11/2010,Active,CY,SD,DRY,DRY,40,FEAEUR621,W  ,THLZPB1 ,TH,THC,APA,ES,IBE,MED,THLZPB1,TH,APA,THC,ESVCITC,ES,IBE,MED,192.0,201.0
6214,552015916,9/6/2010,2010/36,2010/36,1,26279,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,67.0
6215,552015917,9/6/2010,2010/36,2010/36,1,26279,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,65.0
6216,552015918,9/6/2010,2010/36,2010/36,1,24286,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,68.0
6217,552015919,9/6/2010,2010/36,2010/36,1,18431,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,68.0
6218,552015920,9/6/2010,2010/36,2010/36,1,18431,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,67.0
6219,552015922,9/6/2010,2010/36,2010/36,1,23334,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,68.0
6220,552015923,9/6/2010,2010/36,2010/36,1,26279,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,67.0
6221,552015924,9/6/2010,2010/36,2010/36,1,22388,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,68.0
6222,552015926,9/6/2010,2010/36,2010/36,1,23895,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,NL,NLC,NEU,THLZPB1,TH,APA,THC,NLROT01,NL,NLC,NEU,72.0,74.0
6223,552015927,9/6/2010,2010/36,2010/36,1,23895,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,NL,NLC,NEU,THLZPB1,TH,APA,THC,NLROT01,NL,NLC,NEU,72.0,74.0
6224,552015928,9/15/2010,2010/37,2010/37,15,56693,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEENA061,N  ,AUMEL15 ,AU,AUC,APA,US,USC,NAM,AUMEL15,AU,APA,AUC,USSAVGC,US,USC,NAM,312.0,177.0
6225,552015932,9/18/2010,2010/37,2010/37,15,53424,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEOCE999,W  ,NZAKLTM ,NZ,NZC,APA,NC,NZC,APA,NZAKLTM,NZ,APA,NZC,NCNOUTM,NC,NZC,APA,201.0,123.0
6226,552015939,9/6/2010,2010/36,2010/36,1,22553,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,68.0
6227,552015940,9/6/2010,2010/36,2010/36,1,22421,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,67.0
6228,552015941,9/6/2010,2010/36,2010/36,1,22134,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,67.0
6229,552015942,9/6/2010,2010/36,2010/36,1,22388,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,64.0,67.0
6230,552015943,9/5/2010,2010/35,2010/35,5,1879,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEWNA065,N  ,AUMEL15 ,AU,AUC,APA,US,USC,NAM,AUMEL15,AU,APA,AUC,USOAKTB,US,USC,NAM,89.0,46.0
6231,552015977,9/12/2010,2010/36,2010/36,25,83186,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEWNA065,N  ,AUMEL15 ,AU,AUC,APA,US,USC,NAM,AUMEL15,AU,APA,AUC,USLGBTS,US,USC,NAM,400.0,220.0
6232,552015988,9/1/2010,2010/35,2010/35,5,18657,08/11/2010,Active,SD,CY,DRY,DRY,20,FEAEUR401,E  ,        ,DE,DEC,NEU,KR,KRC,NAS,BEANTDGD,BE,NEU,BEC,KRBUSPN,KR,KRC,NAS,64.0,63.0
6233,552016021,9/1/2010,2010/35,2010/35,5,18783,08/11/2010,Active,SD,CY,DRY,DRY,20,FEAEUR401,E  ,        ,DE,DEC,NEU,KR,KRC,NAS,BEANTDGD,BE,NEU,BEC,KRBUSPN,KR,KRC,NAS,64.0,63.0
6234,552016023,9/1/2010,2010/35,2010/35,5,17152,08/11/2010,Active,SD,CY,DRY,DRY,20,FEAEUR401,E  ,        ,DE,DEC,NEU,KR,KRC,NAS,BEANTDGD,BE,NEU,BEC,KRBUSPN,KR,KRC,NAS,72.0,60.0
6235,552016050,9/5/2010,2010/35,2010/35,1,8045,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,W  ,HKHKGMO ,HK,PRS,NAS,BE,BEC,NEU,HKHKGMO,HK,NAS,PRS,BEZEE01,BE,BEC,NEU,57.0,40.0
6236,552016052,9/5/2010,2010/35,2010/35,1,4569,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,W  ,HKHKGMO ,HK,PRS,NAS,PL,ECE,NEU,HKHKGMO,HK,NAS,PRS,PLGDNDCT,PL,ECE,NEU,63.0,50.0
6237,552016053,9/5/2010,2010/35,2010/35,1,19581,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR680,W  ,HKHKGMO ,HK,PRS,NAS,NL,NLC,NEU,HKHKGMO,HK,NAS,PRS,NLROT01,NL,NLC,NEU,62.0,50.0
6238,552016054,9/5/2010,2010/35,2010/35,1,6555,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,W  ,HKHKGMO ,HK,PRS,NAS,BE,BEC,NEU,HKHKGMO,HK,NAS,PRS,BEZEE01,BE,BEC,NEU,57.0,40.0
6239,552016055,9/3/2010,2010/35,2010/35,5,6465,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEOCE062,E  ,AUMELTM ,AU,AUC,APA,NZ,NZC,APA,AUMELTM,AU,APA,AUC,NZAKLTM,NZ,NZC,APA,43.0,29.0
6240,552016059,9/5/2010,2010/35,2010/35,1,5004,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,W  ,HKHKGMO ,HK,PRS,NAS,PL,ECE,NEU,HKHKGMO,HK,NAS,PRS,PLGDNDCT,PL,ECE,NEU,63.0,50.0
6241,552016060,9/5/2010,2010/35,2010/35,5,19501,08/11/2010,Active,CY,CY,DRY,DRY,20,FEAEUR410,W  ,HKHKGMO ,HK,PRS,NAS,SE,SCA,NEU,HKHKGMO,HK,NAS,PRS,SEGOT01,SE,SCA,NEU,58.0,49.0
6242,552016061,9/5/2010,2010/35,2010/35,1,4936,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,W  ,HKHKGMO ,HK,PRS,NAS,PL,ECE,NEU,HKHKGMO,HK,NAS,PRS,PLGDNDCT,PL,ECE,NEU,63.0,50.0
6243,552016062,9/5/2010,2010/35,2010/35,1,53,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,W  ,HKHKGMO ,HK,PRS,NAS,PL,ECE,NEU,HKHKGMO,HK,NAS,PRS,PLGDNDCT,PL,ECE,NEU,63.0,50.0
6244,552016064,9/5/2010,2010/35,2010/35,1,52,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,W  ,HKHKGMO ,HK,PRS,NAS,PL,ECE,NEU,HKHKGMO,HK,NAS,PRS,PLGDNDCT,PL,ECE,NEU,63.0,50.0
6245,552016067,9/5/2010,2010/35,2010/35,992,7764,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,W  ,HKHKGMO ,HK,PRS,NAS,SE,SCA,NEU,HKHKGMO,HK,NAS,PRS,SEGOT01,SE,SCA,NEU,638.0,484.0
6246,552016092,9/2/2010,2010/35,2010/35,3,81716,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR680,E  ,FIHELTM ,FI,RUC,NEU,HK,PRS,NAS,FIHELTM,FI,NEU,RUC,HKHKGMO,HK,PRS,NAS,189.0,189.0
6247,552016101,9/12/2010,2010/36,2010/36,25,105304,08/11/2010,Active,CY,CY,DRY,DRY,20,AUSNEA081,N  ,AUBNETM ,AU,AUC,APA,CN,PRS,NAS,AUBNETM,AU,APA,AUC,CNSJYCK,CN,PRS,NAS,335.0,280.0
6248,552016119,9/5/2010,2010/35,2010/35,25,113582,08/11/2010,Active,CY,CY,DRY,DRY,20,AUSNEA081,N  ,AUBNETM ,AU,AUC,APA,CN,PRS,NAS,AUBNETM,AU,APA,AUC,CNSSHWM,CN,PRS,NAS,320.0,220.0
6249,552016143,9/1/2010,2010/35,2010/35,1,33654,08/11/2010,Active,SD,CY,DRY,DRY,20,FEAEUR401,E  ,        ,DE,DEC,NEU,KR,KRC,NAS,BEANTDGD,BE,NEU,BEC,KRBUSPN,KR,KRC,NAS,144.0,130.0
6250,552016153,9/4/2010,2010/35,2010/35,5,23788,08/11/2010,Active,CY,CY,DRY,DRY,20,AUSNEA080,N  ,AUBNE09 ,AU,AUC,APA,CN,PRN,NAS,AUBNE09,AU,APA,AUC,CNTSTQQ,CN,PRN,NAS,56.0,30.0
6251,552016165,9/1/2010,2010/35,2010/35,5,16588,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEENA061,N  ,AUADLRT ,AU,AUC,APA,US,USC,NAM,AUMEL15,AU,APA,AUC,USSAVGC,US,USC,NAM,118.0,79.0
6252,552016169,9/14/2010,2010/37,2010/37,1,59,08/11/2010,Active,CY,CY,DRY,REEF,40,CAMFEA691,E  ,HKHKGMO ,HK,PRS,NAS,PR,CAR,LAM,HKHKGMO,HK,NAS,PRS,PRSJUSL,PR,CAR,LAM,73.0,75.0
6253,552016190,9/5/2010,2010/35,2010/35,1,15279,08/11/2010,Active,CY,CY,DRY,DRY,40,FEANAM780,E  ,CNYATCT ,CN,PRS,NAS,US,USC,NAM,CNYATCT,CN,NAS,PRS,USLSATM,US,USC,NAM,95.0,58.0
6254,552016192,9/5/2010,2010/35,2010/35,5,14253,08/11/2010,Active,CY,CY,DRY,DRY,20,FEANAM780,E  ,CNYATCT ,CN,PRS,NAS,US,USC,NAM,CNYATCT,CN,NAS,PRS,USLSATM,US,USC,NAM,75.0,48.0
6255,552016216,9/23/2010,2010/38,2010/38,5,407,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEOCE062,E  ,AUMELTM ,AU,AUC,APA,NZ,NZC,APA,AUMELTM,AU,APA,AUC,NZAKLTM,NZ,NZC,APA,43.0,26.0
6256,552016263,9/4/2010,2010/35,2010/35,5,17708,08/11/2010,Active,CY,CY,DRY,DRY,20,AUSSEA080,S  ,SGSINPS ,SG,MYC,APA,AU,AUC,APA,SGSINPS,SG,APA,MYC,AUMEL15,AU,AUC,APA,35.0,29.0
6257,552016267,9/16/2010,2010/37,2010/37,5,8203,08/11/2010,Active,CY,CY,REEF,REEF,20,OCEOCE062,E  ,AUMELTM ,AU,AUC,APA,NZ,NZC,APA,AUMELTM,AU,APA,AUC,NZAKLTM,NZ,NZC,APA,58.0,42.0
6258,552016326,9/1/2010,2010/35,2010/35,5,2299,08/11/2010,Active,CY,CY,DRY,DRY,20,FEAEUR410,E  ,NLROT01 ,NL,NLC,NEU,JP,JPC,NAS,NLROT01,NL,NEU,NLC,JPYOKMY,JP,JPC,NAS,72.0,54.0
6259,552016331,9/6/2010,2010/36,2010/36,5,234006,08/11/2010,Active,CY,SD,DRY,DRY,20,FEAEUR412,W  ,THLZPB1 ,TH,THC,APA,LU,BEC,NEU,THLZPB1,TH,APA,THC,BEZEE01,BE,BEC,NEU,760.0,610.0
6260,552016344,9/1/2010,2010/35,2010/35,5,4116,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,N  ,AUSYD11 ,AU,AUC,APA,GB,GBC,NEU,AUSYD11,AU,APA,AUC,GBFXSTM,GB,GBC,NEU,73.0,64.0
6261,552016344,9/1/2010,2010/35,2010/35,1,8647,08/11/2010,Active,CY,CY,DRY,DRY,40,OCEEUR888,N  ,AUSYD11 ,AU,AUC,APA,GB,GBC,NEU,AUSYD11,AU,APA,AUC,GBFXSTM,GB,GBC,NEU,86.0,65.0
6262,552016358,9/6/2010,2010/36,2010/36,1,6577,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,69.0
6263,552016402,9/13/2010,2010/37,2010/37,1,1124,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR680,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,81.0,69.0
6264,552016424,9/6/2010,2010/36,2010/36,1,10398,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,66.0
6265,552016432,9/6/2010,2010/36,2010/36,1,1132,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,66.0
6266,552016447,9/20/2010,2010/38,2010/38,5,488,08/11/2010,Active,CY,CY,DRY,DRY,20,FEANAM621,E  ,HKHKGMO ,HK,PRS,NAS,US,USC,NAM,HKHKGMO,HK,NAS,PRS,USLSATM,US,USC,NAM,54.0,31.0
6267,552016447,9/20/2010,2010/38,2010/38,2,18914,08/11/2010,Active,CY,CY,DRY,DRY,40,FEANAM621,E  ,HKHKGMO ,HK,PRS,NAS,US,USC,NAM,HKHKGMO,HK,NAS,PRS,USLSATM,US,USC,NAM,152.0,85.0
6268,552016452,9/6/2010,2010/36,2010/36,1,13526,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,84.0,71.0
6269,552016471,9/6/2010,2010/36,2010/36,1,10398,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,67.0
6270,552016500,9/6/2010,2010/36,2010/36,5,11136,08/11/2010,Active,CY,SD,DRY,DRY,20,NEUNAM891,W  ,FIHELTM ,FI,RUC,NEU,US,USC,NAM,FIHELTM,FI,NEU,RUC,USNFKAP,US,USC,NAM,87.0,70.0
6271,552016500,9/6/2010,2010/36,2010/36,3,79159,08/11/2010,Active,CY,SD,DRY,DRY,40,NEUNAM891,W  ,FIHELTM ,FI,RUC,NEU,US,USC,NAM,FIHELTM,FI,NEU,RUC,USNFKAP,US,USC,NAM,243.0,192.0
6272,552016518,9/6/2010,2010/36,2010/36,1,10287,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,66.0
6273,552016523,9/6/2010,2010/36,2010/36,1,13063,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,66.0
6274,552016538,9/3/2010,2010/35,2010/35,5,9825,08/11/2010,Active,CY,CY,REEF,REEF,20,OCEOCE062,E  ,AUMELTM ,AU,AUC,APA,NZ,NZC,APA,AUMELTM,AU,APA,AUC,NZAKLTM,NZ,NZC,APA,57.0,41.0
6275,552016542,9/6/2010,2010/36,2010/36,1,11247,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR680,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,81.0,72.0
6276,552016546,9/20/2010,2010/38,2010/38,5,443,08/11/2010,Active,CY,CY,DRY,DRY,20,FEANAM621,E  ,HKHKGMO ,HK,PRS,NAS,US,USC,NAM,HKHKGMO,HK,NAS,PRS,USLSATM,US,USC,NAM,54.0,31.0
6277,552016546,9/20/2010,2010/38,2010/38,1,10914,08/11/2010,Active,CY,CY,DRY,DRY,40,FEANAM621,E  ,HKHKGMO ,HK,PRS,NAS,US,USC,NAM,HKHKGMO,HK,NAS,PRS,USLSATM,US,USC,NAM,76.0,43.0
6278,552016549,9/6/2010,2010/36,2010/36,1,1132,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,70.0
6279,552016574,9/6/2010,2010/36,2010/36,1,1132,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,66.0
6280,552016576,9/6/2010,2010/36,2010/36,1,11501,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,67.0
6281,552016578,9/6/2010,2010/36,2010/36,1,1132,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,66.0
6282,552016581,9/6/2010,2010/36,2010/36,1,1132,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,70.0
6283,552016583,9/6/2010,2010/36,2010/36,1,11387,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR400,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,82.0,67.0
6284,552016584,9/25/2010,2010/38,2010/38,1,22429,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THSONTM ,TH,THC,APA,GB,GBC,NEU,THSONTM,TH,APA,THC,GBFXSTM,GB,GBC,NEU,68.0,72.0
6285,552016586,9/6/2010,2010/36,2010/36,1,12743,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR680,W  ,CNYATCT ,CN,PRS,NAS,NL,NLC,NEU,CNYATCT,CN,NAS,PRS,NLROT01,NL,NLC,NEU,81.0,66.0
6286,552016602,9/13/2010,2010/37,2010/37,1,26045,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,66.0
6287,552016607,9/21/2010,2010/38,2010/38,5,4416,08/11/2010,Active,CY,CY,DRY,DRY,20,FEANAM780,E  ,TWTAXUT ,TW,TWC,NAS,US,USC,NAM,TWKAOOD,TW,NAS,TWC,USLSATM,US,USC,NAM,98.0,87.0
6288,552016616,9/11/2010,2010/36,2010/36,1,25718,08/11/2010,Active,SD,CY,REEF,REEF,40,MEANEU403,E  ,        ,FR,FRC,NEU,AE,AEC,WCA,FRLEHTPO,FR,NEU,FRC,AEJALTM,AE,AEC,WCA,59.0,62.0
6289,552016628,9/1/2010,2010/35,2010/35,1,2535,08/11/2010,Active,CY,CY,DRY,DRY,40,EUREUR43F,R  ,ILASDPT ,IL,ILC,MED,ES,IBE,MED,ILASDPT,IL,MED,ILC,ESALRTM,ES,IBE,MED,,
6290,552016646,9/27/2010,2010/39,2010/39,3,24225,08/11/2010,Active,CY,CY,DRY,DRY,40,FEANAM621,E  ,HKHKGMO ,HK,PRS,NAS,US,USC,NAM,HKHKGMO,HK,NAS,PRS,USLSATM,US,USC,NAM,228.0,126.0
6291,552016656,9/13/2010,2010/37,2010/37,1,22388,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,65.0
6292,552016657,9/13/2010,2010/37,2010/37,1,26279,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,66.0
6293,552016659,9/13/2010,2010/37,2010/37,1,26279,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,66.0
6294,552016664,9/13/2010,2010/37,2010/37,1,18431,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,65.0
6295,552016666,9/13/2010,2010/37,2010/37,1,18431,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,65.0
6296,552016669,9/13/2010,2010/37,2010/37,1,23334,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,68.0
6297,552016672,9/13/2010,2010/37,2010/37,1,26279,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,68.0
6298,552016674,9/13/2010,2010/37,2010/37,1,25622,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,
6299,552016675,9/20/2010,2010/38,2010/38,1,26279,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,65.0
6300,552016681,9/3/2010,2010/35,2010/35,1,6102,08/11/2010,Active,CY,CY,DRY,DRY,40,FEAEUR621,W  ,CNXIMSY ,CN,PRE,NAS,ES,IBE,MED,CNXIMSY,CN,NAS,PRE,ESBCN07,ES,IBE,MED,54.0,74.0
6301,552016692,9/13/2010,2010/37,2010/37,1,22432,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,65.0
6302,552016693,9/22/2010,2010/38,2010/38,5,3095,08/11/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,N  ,AUSYD11 ,AU,AUC,APA,GB,GBC,NEU,AUSYD11,AU,APA,AUC,GBFXSTM,GB,GBC,NEU,86.0,66.0
6303,552016698,9/13/2010,2010/37,2010/37,1,22399,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,65.0
6304,552016699,9/5/2010,2010/35,2010/35,3,9453,08/11/2010,Active,CY,CY,DRY,DRY,40,CAMFEA691,E  ,IDJKT01 ,ID,IDC,APA,HT,CAR,LAM,IDJKT01,ID,APA,IDC,HTPAPTM,HT,CAR,LAM,246.0,180.0
6305,552016704,9/13/2010,2010/37,2010/37,1,22355,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,65.0
6306,552016730,9/20/2010,2010/38,2010/38,1,26482,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,65.0
6307,552016732,9/8/2010,2010/36,2010/37,5,5391,08/11/2010,Active,CY,CY,DRY,DRY,20,FEAEUR621,W  ,KRBUSPN ,KR,KRC,NAS,ES,IBE,MED,KRBUSPN,KR,NAS,KRC,ESLPA01,ES,IBE,MED,117.0,106.0
6308,552016734,9/20/2010,2010/38,2010/38,1,23334,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,67.0
6309,552016735,9/20/2010,2010/38,2010/38,1,23334,08/11/2010,Active,CY,CY,REEF,REEF,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,GB,GBC,NEU,THLZPB1,TH,APA,THC,GBFXSTM,GB,GBC,NEU,65.0,67.0
